component_name,component_group_name,meta_value,ID_0_rep_1,ID_0_rep_2,ID_10_rep_1,ID_10_rep_2,ID_12_rep_1,ID_12_rep_2,ID_14_rep_1,ID_14_rep_2,ID_16_rep_1,ID_16_rep_2,ID_18_rep_1,ID_18_rep_2,ID_20_rep_1,ID_20_rep_2,ID_22_rep_1,ID_22_rep_2,ID_24_rep_1,ID_24_rep_2,ID_26_rep_1,ID_26_rep_2,ID_28_rep_1,ID_28_rep_2,ID_2_rep_1,ID_2_rep_2,ID_30_rep_1,ID_30_rep_2,ID_32_rep_1,ID_32_rep_2,ID_34_rep_1,ID_34_rep_2,ID_36_rep_1,ID_36_rep_2,ID_38_rep_1,ID_38_rep_2,ID_40_rep_1,ID_40_rep_2,ID_42_rep_1,ID_42_rep_2,ID_44_rep_1,ID_44_rep_2,ID_46_rep_1,ID_46_rep_2,ID_48_rep_1,ID_48_rep_2,ID_4_rep_1,ID_4_rep_2,ID_50_rep_1,ID_50_rep_2,ID_6_rep_1,ID_6_rep_2,ID_8_rep_1,ID_8_rep_2
Ser_362,Ser_362,RT,598.870667,598.73114,598.672607,598.674438,598.724854,598.750488,598.674316,598.622192,598.704834,598.706421,598.709717,598.739136,598.725891,598.758545,598.708984,598.6922,598.755066,598.654541,598.680359,598.728088,598.686523,598.610596,598.588623,598.586487,598.678101,598.699707,598.718567,598.673279,598.679321,598.452087,598.710083,598.617676,598.693542,598.67981,598.660339,598.73999,598.729858,598.730164,598.625427,598.605652,598.72406,598.706482,598.660034,598.658325,598.810425,598.832336,598.711548,598.674622,598.757446,598.78656,598.754272,598.711243
Ser_362,Ser_362,absolute_difference,0.002174,0.00296,0.243239,0.246202,0.246881,0.244709,0.231899,0.230998,0.238741,0.233919,0.243993,0.245642,0.242061,0.245861,0.239091,0.242609,0.245393,0.246277,0.235215,0.243345,0.234359,0.235665,0.221707,0.212834,0.248506,0.249664,0.24565,0.239845,0.252843,0.217703,0.239802,0.243921,0.23592,0.235663,0.237319,0.244372,0.246892,0.246811,0.245619,0.243754,0.243202,0.244743,0.248424,0.246164,0.149698,0.145838,0.251068,0.247435,0.237691,0.242281,0.238961,0.241725
Ser_362,Ser_362,peak_apex_int,0.67331,0.674095,0.427896,0.424934,0.424255,0.426426,0.439236,0.440137,0.432394,0.437216,0.427142,0.425493,0.429075,0.425274,0.432045,0.428527,0.425743,0.424859,0.43592,0.427791,0.436776,0.43547,0.449429,0.458301,0.42263,0.421472,0.425485,0.431291,0.418292,0.453433,0.431334,0.427214,0.435215,0.435473,0.433816,0.426763,0.424244,0.424324,0.425517,0.427382,0.427933,0.426393,0.422712,0.424971,0.521438,0.525298,0.420068,0.423701,0.433444,0.428855,0.432175,0.429411
Ser_363,Ser_362,RT,598.870667,598.73114,598.672607,598.674438,598.724854,598.750488,598.674316,598.622192,598.704834,598.706421,598.709717,598.739136,598.725891,598.758545,598.708984,598.6922,598.755066,598.654541,598.680359,598.728088,598.686523,598.610596,598.588623,598.586487,598.678101,598.699707,598.718567,598.673279,598.679321,598.452087,598.710083,598.617676,598.693542,598.67981,598.660339,598.73999,598.729858,598.730164,598.625427,598.605652,598.72406,598.706482,598.660034,598.658325,598.810425,598.832336,598.711548,598.674622,598.757446,598.78656,598.754272,598.711243
Ser_363,Ser_362,absolute_difference,0.00113,0.000654,0.194847,0.198782,0.197029,0.194852,0.185198,0.187731,0.190158,0.193616,0.193662,0.198911,0.193102,0.194673,0.191778,0.195849,0.195622,0.196738,0.188116,0.19625,0.186892,0.187563,0.173,0.172004,0.199584,0.198935,0.195272,0.192543,0.201818,0.173626,0.189796,0.195897,0.189985,0.188008,0.187781,0.193803,0.198082,0.194897,0.196774,0.191867,0.192933,0.195378,0.196516,0.196865,0.107495,0.110237,0.199869,0.1972,0.192667,0.193644,0.190739,0.193275
Ser_363,Ser_362,peak_apex_int,0.225318,0.223535,0.419036,0.42297,0.421218,0.41904,0.409387,0.411919,0.414347,0.417804,0.417851,0.423099,0.417291,0.418861,0.415967,0.420038,0.41981,0.420926,0.412305,0.420438,0.41108,0.411752,0.397189,0.396192,0.423772,0.423124,0.419461,0.416731,0.426006,0.397814,0.413984,0.420085,0.414173,0.412197,0.41197,0.417991,0.422271,0.419085,0.420962,0.416056,0.417122,0.419567,0.420705,0.421054,0.331683,0.334425,0.424057,0.421388,0.416855,0.417832,0.414928,0.417463
Ser_364,Ser_362,RT,598.870667,598.73114,598.672607,598.674438,598.724854,598.750488,598.674316,598.622192,598.704834,598.706421,598.709717,598.739136,598.725891,598.758545,598.708984,598.6922,598.755066,598.654541,598.680359,598.728088,598.686523,598.610596,598.588623,598.586487,598.678101,598.699707,598.718567,598.673279,598.679321,598.452087,598.710083,598.617676,598.693542,598.67981,598.660339,598.73999,598.729858,598.730164,598.625427,598.605652,598.72406,598.706482,598.660034,598.658325,598.810425,598.832336,598.711548,598.674622,598.757446,598.78656,598.754272,598.711243
Ser_364,Ser_362,absolute_difference,0.003304,0.002306,0.048392,0.04742,0.049852,0.049858,0.046701,0.043267,0.048583,0.040303,0.050331,0.046731,0.048958,0.051189,0.047312,0.046759,0.049771,0.049539,0.047099,0.047095,0.047467,0.048102,0.048706,0.04083,0.048922,0.050728,0.050378,0.047302,0.051025,0.044077,0.050006,0.048024,0.045936,0.047655,0.049538,0.050569,0.048809,0.051914,0.048845,0.051886,0.050269,0.049365,0.051907,0.049299,0.042203,0.035601,0.051199,0.050235,0.045024,0.048637,0.048221,0.04845
Ser_364,Ser_362,peak_apex_int,0.101372,0.10237,0.153068,0.152096,0.154528,0.154534,0.151377,0.147943,0.153259,0.14498,0.155007,0.151407,0.153634,0.155865,0.151989,0.151436,0.154447,0.154215,0.151775,0.151771,0.152143,0.152778,0.153383,0.145506,0.153598,0.155405,0.155054,0.151978,0.155701,0.148753,0.154682,0.1527,0.150612,0.152331,0.154214,0.155246,0.153486,0.15659,0.153521,0.156562,0.154945,0.154041,0.156584,0.153975,0.146879,0.140277,0.155875,0.154911,0.1497,0.153313,0.152898,0.153126
Ser_390,Ser_390,RT,598.861694,598.786621,598.66626,598.692505,598.716431,598.778442,598.664551,598.633972,598.579285,598.686951,598.732483,598.793091,598.741394,598.710632,598.735535,598.750122,598.76416,598.688171,598.694336,598.736084,598.700684,598.64801,598.693298,598.625793,598.709229,598.727966,598.690613,598.673157,598.657166,598.538269,598.720947,598.677246,598.710938,598.712646,598.692261,598.711853,598.722351,598.64032,598.688538,598.59906,598.766113,598.699402,598.61731,598.660706,598.62146,598.853577,598.74054,598.647278,598.787781,598.781799,598.795654,598.739502
Ser_390,Ser_390,absolute_difference,0.003584,0.002591,0.249693,0.251408,0.254139,0.250043,0.23749,0.241933,0.248864,0.229011,0.248891,0.249957,0.2495,0.252782,0.247238,0.24668,0.254198,0.256167,0.245799,0.241394,0.239493,0.245214,0.224291,0.231241,0.253094,0.254278,0.245529,0.244097,0.227427,0.225003,0.244599,0.245831,0.23946,0.237181,0.247508,0.252766,0.25263,0.253618,0.247347,0.248003,0.252442,0.253371,0.256635,0.252766,0.134726,0.12073,0.254601,0.254537,0.241591,0.243423,0.244748,0.246079
Ser_390,Ser_390,peak_apex_int,0.651182,0.650189,0.397905,0.39619,0.393459,0.397555,0.410108,0.405665,0.398734,0.418588,0.398708,0.397641,0.398098,0.394817,0.40036,0.400918,0.3934,0.391431,0.401799,0.406204,0.408105,0.402384,0.423307,0.416357,0.394505,0.39332,0.402069,0.403501,0.420171,0.422595,0.402999,0.401768,0.408139,0.410417,0.40009,0.394832,0.394968,0.39398,0.400251,0.399595,0.395156,0.394227,0.390964,0.394832,0.512873,0.526868,0.392997,0.393061,0.406008,0.404175,0.402851,0.40152
Ser_391,Ser_390,RT,598.861694,598.786621,598.66626,598.692505,598.716431,598.778442,598.664551,598.633972,598.579285,598.686951,598.732483,598.793091,598.741394,598.710632,598.735535,598.750122,598.76416,598.688171,598.694336,598.736084,598.700684,598.64801,598.693298,598.625793,598.709229,598.727966,598.690613,598.673157,598.657166,598.538269,598.720947,598.677246,598.710938,598.712646,598.692261,598.711853,598.722351,598.64032,598.688538,598.59906,598.766113,598.699402,598.61731,598.660706,598.62146,598.853577,598.74054,598.647278,598.787781,598.781799,598.795654,598.739502
Ser_391,Ser_390,absolute_difference,0.000871,0.000094,0.175628,0.175432,0.175993,0.171044,0.167453,0.17214,0.174659,0.153423,0.17182,0.172414,0.169848,0.172663,0.178497,0.173638,0.179516,0.175437,0.16848,0.168442,0.165574,0.172373,0.154284,0.167932,0.17764,0.176556,0.171415,0.168383,0.150623,0.151743,0.168915,0.167229,0.164012,0.165965,0.173299,0.173839,0.175096,0.174888,0.170936,0.171973,0.173285,0.176425,0.175935,0.175308,0.093521,0.087704,0.172984,0.177762,0.167717,0.170582,0.166754,0.169992
Ser_391,Ser_390,peak_apex_int,0.222706,0.223671,0.399205,0.399009,0.399569,0.394621,0.39103,0.395716,0.398236,0.377,0.395397,0.395991,0.393425,0.39624,0.402074,0.397215,0.403092,0.399013,0.392057,0.392019,0.389151,0.39595,0.377861,0.391509,0.401217,0.400133,0.394992,0.39196,0.374199,0.37532,0.392492,0.390806,0.387588,0.389541,0.396876,0.397416,0.398673,0.398465,0.394513,0.39555,0.396862,0.400002,0.399512,0.398885,0.317098,0.311281,0.39656,0.401339,0.391294,0.394159,0.39033,0.393569
Ser_392,Ser_390,RT,598.861694,598.786621,598.66626,598.692505,598.716431,598.778442,598.664551,598.633972,598.579285,598.686951,598.732483,598.793091,598.741394,598.710632,598.735535,598.750122,598.76416,598.688171,598.694336,598.736084,598.700684,598.64801,598.693298,598.625793,598.709229,598.727966,598.690613,598.673157,598.657166,598.538269,598.720947,598.677246,598.710938,598.712646,598.692261,598.711853,598.722351,598.64032,598.688538,598.59906,598.766113,598.699402,598.61731,598.660706,598.62146,598.853577,598.74054,598.647278,598.787781,598.781799,598.795654,598.739502
Ser_392,Ser_390,absolute_difference,0.000606,0.002049,0.04437,0.046375,0.047244,0.046821,0.044169,0.040323,0.043279,0.047411,0.045546,0.046823,0.048019,0.048394,0.040478,0.044903,0.043617,0.048405,0.047635,0.042456,0.043562,0.043319,0.041994,0.032605,0.044762,0.046108,0.044312,0.045231,0.045324,0.03692,0.046052,0.046074,0.045393,0.04222,0.04484,0.047793,0.046055,0.04784,0.046424,0.046118,0.04717,0.04582,0.048217,0.046643,0.019438,0.018398,0.049213,0.046007,0.043791,0.043642,0.046834,0.043712
Ser_392,Ser_390,peak_apex_int,0.104155,0.102712,0.14913,0.151136,0.152005,0.151581,0.14893,0.145083,0.14804,0.152171,0.150307,0.151584,0.152779,0.153154,0.145238,0.149664,0.148378,0.153166,0.152396,0.147216,0.148323,0.14808,0.146755,0.137366,0.149523,0.150869,0.149073,0.149992,0.150084,0.141681,0.150813,0.150834,0.150153,0.146981,0.1496,0.152554,0.150815,0.1526,0.151184,0.150879,0.151931,0.150581,0.152977,0.151404,0.124199,0.123159,0.153974,0.150767,0.148552,0.148403,0.151595,0.148473
Ser_393,Ser_390,RT,598.861694,598.786621,598.66626,598.692505,598.716431,598.778442,598.664551,598.633972,598.579285,598.686951,598.732483,598.793091,598.741394,598.710632,598.735535,598.750122,598.76416,598.688171,598.694336,598.736084,598.700684,598.64801,598.693298,598.625793,598.709229,598.727966,598.690613,598.673157,598.657166,598.538269,598.720947,598.677246,598.710938,598.712646,598.692261,598.711853,598.722351,598.64032,598.688538,598.59906,598.766113,598.699402,598.61731,598.660706,598.62146,598.853577,598.74054,598.647278,598.787781,598.781799,598.795654,598.739502
Ser_393,Ser_390,absolute_difference,0.002108,0.000636,0.029695,0.0296,0.030902,0.032178,0.025867,0.029471,0.030926,0.028177,0.031524,0.03072,0.031633,0.031725,0.028264,0.028139,0.031065,0.032325,0.029684,0.030496,0.030356,0.029522,0.028013,0.030704,0.030692,0.031614,0.029802,0.030483,0.031481,0.03634,0.029632,0.032528,0.030055,0.028997,0.029369,0.031134,0.031479,0.03089,0.029988,0.029912,0.031987,0.031126,0.032483,0.030815,0.021766,0.014628,0.032404,0.030768,0.030082,0.029199,0.03116,0.032374
Ser_393,Ser_390,peak_apex_int,0.021956,0.023428,0.053759,0.053665,0.054967,0.056242,0.049932,0.053535,0.054991,0.052241,0.055588,0.054784,0.055697,0.055789,0.052328,0.052203,0.05513,0.05639,0.053748,0.05456,0.05442,0.053587,0.052077,0.054768,0.054756,0.055678,0.053866,0.054547,0.055545,0.060404,0.053696,0.056592,0.05412,0.053061,0.053434,0.055198,0.055544,0.054955,0.054052,0.053976,0.056051,0.055191,0.056547,0.054879,0.04583,0.038692,0.056469,0.054832,0.054147,0.053263,0.055224,0.056438
Thr_376,Thr_376,RT,621.656067,621.520325,621.4505,621.489075,621.503906,621.44696,621.315735,621.13147,621.47998,621.28009,621.472229,621.390259,621.54895,621.509216,621.451843,621.271484,621.542786,621.515381,621.541565,621.537659,621.430664,621.388306,621.27533,621.122559,621.487793,621.407959,621.532776,621.404236,621.09729,621.093689,621.486816,621.505615,621.473938,621.460144,621.433777,621.377563,621.436523,621.419678,621.344543,621.389221,621.512756,621.463135,621.436768,621.37677,621.571472,621.226013,621.401245,621.425476,621.459412,621.443665,621.526001,621.516357
Thr_376,Thr_376,absolute_difference,0.000378,0.001962,0.314739,0.319009,0.30569,0.312251,0.301874,0.315109,0.323107,0.294876,0.316241,0.319051,0.312853,0.311824,0.306438,0.317999,0.312491,0.311972,0.302777,0.29089,0.302454,0.304912,0.310432,0.334886,0.310291,0.310141,0.304973,0.318852,0.330484,0.300122,0.309924,0.312648,0.311316,0.314041,0.313107,0.308345,0.310502,0.309984,0.311533,0.312648,0.301066,0.304914,0.310011,0.308749,0.244153,0.292192,0.317138,0.313375,0.310826,0.307827,0.305246,0.31119
Thr_376,Thr_376,peak_apex_int,0.648477,0.650817,0.334116,0.329845,0.343165,0.336604,0.346981,0.333746,0.325748,0.353979,0.332613,0.329804,0.336002,0.337031,0.342416,0.330856,0.336364,0.336883,0.346078,0.357965,0.346401,0.343943,0.338422,0.313969,0.338564,0.338714,0.343882,0.330003,0.31837,0.348733,0.338931,0.336207,0.337539,0.334813,0.335747,0.34051,0.338353,0.338871,0.337322,0.336207,0.347789,0.343941,0.338844,0.340106,0.404702,0.356663,0.331717,0.33548,0.338029,0.341028,0.343609,0.337665
Thr_377,Thr_376,RT,621.656067,621.520325,621.4505,621.489075,621.503906,621.44696,621.315735,621.13147,621.47998,621.28009,621.472229,621.390259,621.54895,621.509216,621.451843,621.271484,621.542786,621.515381,621.541565,621.537659,621.430664,621.388306,621.27533,621.122559,621.487793,621.407959,621.532776,621.404236,621.09729,621.093689,621.486816,621.505615,621.473938,621.460144,621.433777,621.377563,621.436523,621.419678,621.344543,621.389221,621.512756,621.463135,621.436768,621.37677,621.571472,621.226013,621.401245,621.425476,621.459412,621.443665,621.526001,621.516357
Thr_377,Thr_376,absolute_difference,0.002605,0.003255,0.174443,0.175556,0.173655,0.175251,0.183737,0.16143,0.185672,0.15109,0.180274,0.181763,0.182779,0.181722,0.165889,0.195132,0.172275,0.178288,0.177058,0.168533,0.167954,0.176696,0.167664,0.179029,0.171688,0.172739,0.178581,0.174915,0.178879,0.160637,0.17561,0.181156,0.178302,0.184494,0.170506,0.173264,0.185368,0.175164,0.177834,0.177648,0.169805,0.177521,0.178518,0.175344,0.088351,0.160389,0.179474,0.178585,0.179034,0.178244,0.177418,0.169856
Thr_377,Thr_376,peak_apex_int,0.226518,0.227168,0.398356,0.399469,0.397568,0.399164,0.40765,0.385343,0.409585,0.375003,0.404187,0.405676,0.406692,0.405635,0.389802,0.419045,0.396188,0.402201,0.400971,0.392446,0.391867,0.400609,0.391577,0.402942,0.395601,0.396652,0.402494,0.398828,0.402791,0.38455,0.399523,0.405069,0.402215,0.408407,0.394419,0.397177,0.409281,0.399077,0.401746,0.401561,0.393717,0.401434,0.402431,0.399257,0.312264,0.384302,0.403387,0.402498,0.402946,0.402157,0.40133,0.393768
Thr_378,Thr_376,RT,621.656067,621.520325,621.4505,621.489075,621.503906,621.44696,621.315735,621.13147,621.47998,621.28009,621.472229,621.390259,621.54895,621.509216,621.451843,621.271484,621.542786,621.515381,621.541565,621.537659,621.430664,621.388306,621.27533,621.122559,621.487793,621.407959,621.532776,621.404236,621.09729,621.093689,621.486816,621.505615,621.473938,621.460144,621.433777,621.377563,621.436523,621.419678,621.344543,621.389221,621.512756,621.463135,621.436768,621.37677,621.571472,621.226013,621.401245,621.425476,621.459412,621.443665,621.526001,621.516357
Thr_378,Thr_376,absolute_difference,0.001935,0.00284,0.090398,0.098177,0.089297,0.090002,0.07492,0.08819,0.084001,0.089769,0.086541,0.089092,0.081145,0.084288,0.087987,0.074461,0.089336,0.084381,0.080058,0.075226,0.088315,0.082484,0.082656,0.101127,0.091624,0.088051,0.080933,0.094635,0.092953,0.085041,0.083572,0.084497,0.085975,0.083513,0.092624,0.088144,0.081206,0.089168,0.086011,0.087023,0.084834,0.080797,0.084637,0.086788,0.08272,0.090016,0.089216,0.084942,0.083931,0.080962,0.080722,0.090572
Thr_378,Thr_376,peak_apex_int,0.101662,0.100757,0.193994,0.201774,0.192894,0.193599,0.178517,0.191786,0.187598,0.193366,0.190138,0.192689,0.184742,0.187885,0.191584,0.178058,0.192933,0.187978,0.183655,0.178822,0.191912,0.186081,0.186252,0.204724,0.195221,0.191648,0.18453,0.198232,0.19655,0.188638,0.187169,0.188094,0.189572,0.18711,0.196221,0.191741,0.184803,0.192765,0.189608,0.19062,0.188431,0.184394,0.188234,0.190385,0.186317,0.193613,0.192812,0.188539,0.187528,0.184559,0.184319,0.194169
Thr_379,Thr_376,RT,621.656067,621.520325,621.4505,621.489075,621.503906,621.44696,621.315735,621.13147,621.47998,621.28009,621.472229,621.390259,621.54895,621.509216,621.451843,621.271484,621.542786,621.515381,621.541565,621.537659,621.430664,621.388306,621.27533,621.122559,621.487793,621.407959,621.532776,621.404236,621.09729,621.093689,621.486816,621.505615,621.473938,621.460144,621.433777,621.377563,621.436523,621.419678,621.344543,621.389221,621.512756,621.463135,621.436768,621.37677,621.571472,621.226013,621.401245,621.425476,621.459412,621.443665,621.526001,621.516357
Thr_379,Thr_376,absolute_difference,0.000292,0.002377,0.049898,0.045276,0.042738,0.046998,0.043217,0.065489,0.053434,0.054017,0.049426,0.048196,0.048928,0.045814,0.052562,0.048406,0.05088,0.049303,0.045661,0.047131,0.046184,0.045732,0.060113,0.05473,0.046979,0.04935,0.045459,0.049302,0.058653,0.054443,0.050742,0.046995,0.047039,0.046035,0.049977,0.046937,0.043927,0.045652,0.047688,0.047977,0.046427,0.046595,0.046855,0.046616,0.073082,0.041786,0.048448,0.049848,0.047862,0.04862,0.047107,0.050762
Thr_379,Thr_376,peak_apex_int,0.023343,0.021258,0.073534,0.068911,0.066373,0.070633,0.066853,0.089125,0.07707,0.077652,0.073062,0.071832,0.072564,0.06945,0.076197,0.072041,0.074516,0.072938,0.069296,0.070766,0.06982,0.069367,0.083748,0.078365,0.070614,0.072986,0.069094,0.072938,0.082288,0.078079,0.074378,0.070631,0.070674,0.06967,0.073612,0.070572,0.067562,0.069287,0.071324,0.071613,0.070063,0.070231,0.070491,0.070252,0.096718,0.065422,0.072084,0.073483,0.071497,0.072255,0.070742,0.074398
Thr_404,Thr_404,RT,621.622559,621.539551,621.549255,621.480042,621.486694,621.495605,621.330139,621.240967,621.517273,621.415466,621.523926,621.459778,621.541931,621.568726,621.556824,621.328552,621.48114,621.504089,621.490845,621.592529,621.497986,621.494751,621.273193,621.278503,621.509338,621.448853,621.564758,621.470276,621.427917,621.269958,621.424683,621.433044,621.494263,621.457214,621.511292,621.453369,621.467224,621.479431,621.338928,621.424744,621.512817,621.524109,621.448853,621.402771,621.433594,620.965637,621.446106,621.479553,621.540894,621.512085,621.416504,621.455505
Thr_404,Thr_404,absolute_difference,0.005919,0.0054,0.341295,0.33937,0.339848,0.335748,0.339467,0.330003,0.349909,0.337647,0.33457,0.334659,0.338482,0.338954,0.353629,0.321113,0.341238,0.341062,0.341112,0.341109,0.327353,0.33657,0.327033,0.330715,0.339137,0.335073,0.337489,0.337653,0.369066,0.313823,0.335495,0.332494,0.338512,0.329692,0.328118,0.340928,0.338092,0.344401,0.334247,0.335834,0.335257,0.332341,0.33668,0.336073,0.294347,0.232552,0.33504,0.336656,0.335072,0.339623,0.343533,0.344761
Thr_404,Thr_404,peak_apex_int,0.642877,0.642357,0.295662,0.297587,0.297109,0.301209,0.29749,0.306954,0.287049,0.299311,0.302387,0.302298,0.298475,0.298003,0.283329,0.315844,0.295719,0.295896,0.295846,0.295849,0.309604,0.300387,0.309924,0.306243,0.297821,0.301885,0.299468,0.299304,0.267892,0.323135,0.301463,0.304464,0.298446,0.307265,0.30884,0.296029,0.298865,0.292557,0.302711,0.301123,0.3017,0.304617,0.300278,0.300884,0.342611,0.404405,0.301918,0.300302,0.301886,0.297335,0.293425,0.292196
Thr_405,Thr_404,RT,621.622559,621.539551,621.549255,621.480042,621.486694,621.495605,621.330139,621.240967,621.517273,621.415466,621.523926,621.459778,621.541931,621.568726,621.556824,621.328552,621.48114,621.504089,621.490845,621.592529,621.497986,621.494751,621.273193,621.278503,621.509338,621.448853,621.564758,621.470276,621.427917,621.269958,621.424683,621.433044,621.494263,621.457214,621.511292,621.453369,621.467224,621.479431,621.338928,621.424744,621.512817,621.524109,621.448853,621.402771,621.433594,620.965637,621.446106,621.479553,621.540894,621.512085,621.416504,621.455505
Thr_405,Thr_404,absolute_difference,0.002681,0.004205,0.161012,0.15845,0.161656,0.162375,0.151401,0.129112,0.166506,0.153166,0.164203,0.160603,0.161448,0.161041,0.161914,0.157601,0.169199,0.164104,0.166001,0.16825,0.159975,0.164453,0.142555,0.154296,0.168188,0.16237,0.152675,0.166289,0.171302,0.147953,0.157851,0.15985,0.155995,0.156057,0.157813,0.169809,0.165431,0.167882,0.16129,0.162731,0.162939,0.160521,0.161839,0.164322,0.111729,0.095189,0.168868,0.166616,0.160769,0.164515,0.156028,0.157304
Thr_405,Thr_404,peak_apex_int,0.224258,0.222734,0.387951,0.385389,0.388595,0.389314,0.37834,0.356051,0.393445,0.380105,0.391142,0.387542,0.388387,0.38798,0.388853,0.38454,0.396138,0.391043,0.39294,0.395189,0.386914,0.391392,0.369494,0.381235,0.395127,0.389309,0.379614,0.393228,0.398241,0.374892,0.384789,0.386789,0.382934,0.382996,0.384752,0.396748,0.39237,0.394821,0.388229,0.38967,0.389878,0.38746,0.388778,0.391261,0.338668,0.322128,0.395807,0.393555,0.387708,0.391454,0.382967,0.384243
Thr_406,Thr_404,RT,621.622559,621.539551,621.549255,621.480042,621.486694,621.495605,621.330139,621.240967,621.517273,621.415466,621.523926,621.459778,621.541931,621.568726,621.556824,621.328552,621.48114,621.504089,621.490845,621.592529,621.497986,621.494751,621.273193,621.278503,621.509338,621.448853,621.564758,621.470276,621.427917,621.269958,621.424683,621.433044,621.494263,621.457214,621.511292,621.453369,621.467224,621.479431,621.338928,621.424744,621.512817,621.524109,621.448853,621.402771,621.433594,620.965637,621.446106,621.479553,621.540894,621.512085,621.416504,621.455505
Thr_406,Thr_404,absolute_difference,0.004847,0.0003,0.108136,0.106162,0.104956,0.103521,0.090553,0.105782,0.10015,0.097853,0.098184,0.103776,0.101826,0.106505,0.109249,0.093053,0.098501,0.102783,0.105464,0.100257,0.096572,0.099135,0.119178,0.093065,0.09597,0.103401,0.110347,0.102543,0.108959,0.086614,0.104515,0.100791,0.108182,0.101923,0.10178,0.099421,0.100341,0.103357,0.099172,0.103345,0.101956,0.100055,0.102628,0.1003,0.098466,0.035988,0.097214,0.100841,0.102714,0.098894,0.113354,0.106593
Thr_406,Thr_404,peak_apex_int,0.100623,0.10577,0.213606,0.211632,0.210426,0.208991,0.196023,0.211252,0.20562,0.203323,0.203654,0.209246,0.207296,0.211975,0.214719,0.198523,0.203971,0.208253,0.210934,0.205727,0.202042,0.204605,0.224648,0.198535,0.20144,0.208871,0.215817,0.208013,0.214429,0.192084,0.209985,0.206261,0.213652,0.207393,0.20725,0.204891,0.205811,0.208827,0.204642,0.208815,0.207426,0.205525,0.208098,0.20577,0.203936,0.141458,0.202684,0.206311,0.208184,0.204364,0.218824,0.212063
Thr_407,Thr_404,RT,621.622559,621.539551,621.549255,621.480042,621.486694,621.495605,621.330139,621.240967,621.517273,621.415466,621.523926,621.459778,621.541931,621.568726,621.556824,621.328552,621.48114,621.504089,621.490845,621.592529,621.497986,621.494751,621.273193,621.278503,621.509338,621.448853,621.564758,621.470276,621.427917,621.269958,621.424683,621.433044,621.494263,621.457214,621.511292,621.453369,621.467224,621.479431,621.338928,621.424744,621.512817,621.524109,621.448853,621.402771,621.433594,620.965637,621.446106,621.479553,621.540894,621.512085,621.416504,621.455505
Thr_407,Thr_404,absolute_difference,0.001644,0.001359,0.05394,0.057441,0.054579,0.052441,0.068839,0.068781,0.062529,0.061554,0.055676,0.053842,0.058322,0.052827,0.061828,0.054248,0.056196,0.054012,0.052147,0.055798,0.053993,0.053918,0.052736,0.051675,0.055429,0.053112,0.054997,0.052456,0.064716,0.052641,0.056407,0.053737,0.056031,0.052751,0.051572,0.052923,0.053506,0.055131,0.054751,0.055407,0.052522,0.054496,0.053392,0.054073,0.065469,0.070107,0.051873,0.052139,0.05145,0.055684,0.05696,0.060164
Thr_407,Thr_404,peak_apex_int,0.026451,0.023449,0.078748,0.082248,0.079386,0.077249,0.093647,0.093588,0.087337,0.086361,0.080483,0.07865,0.08313,0.077635,0.086635,0.079055,0.081004,0.078819,0.076955,0.080605,0.078801,0.078725,0.077544,0.076483,0.080237,0.07792,0.079805,0.077264,0.089523,0.077449,0.081214,0.078544,0.080838,0.077559,0.07638,0.077731,0.078313,0.079938,0.079558,0.080215,0.07733,0.079303,0.0782,0.07888,0.090276,0.094914,0.07668,0.076947,0.076258,0.080492,0.081768,0.084971
Thr_408,Thr_404,RT,621.622559,621.539551,621.549255,621.480042,621.486694,621.495605,621.330139,621.240967,621.517273,621.415466,621.523926,621.459778,621.541931,621.568726,621.556824,621.328552,621.48114,621.504089,621.490845,621.592529,621.497986,621.494751,621.273193,621.278503,621.509338,621.448853,621.564758,621.470276,621.427917,621.269958,621.424683,621.433044,621.494263,621.457214,621.511292,621.453369,621.467224,621.479431,621.338928,621.424744,621.512817,621.524109,621.448853,621.402771,621.433594,620.965637,621.446106,621.479553,621.540894,621.512085,621.416504,621.455505
Thr_408,Thr_404,absolute_difference,0.000035,0.000136,0.018207,0.017317,0.018658,0.017411,0.028674,0.026329,0.020723,0.025074,0.016507,0.016437,0.016886,0.018582,0.020638,0.016212,0.017342,0.020163,0.017501,0.016805,0.016812,0.019064,0.012564,0.031679,0.019549,0.016189,0.01947,0.016365,0.02409,0.026615,0.016723,0.018117,0.018304,0.018961,0.016953,0.018774,0.018815,0.01803,0.019033,0.014351,0.01784,0.017269,0.01882,0.017378,0.018683,0.031269,0.017085,0.017059,0.020138,0.020529,0.017191,0.0207
Thr_408,Thr_404,peak_apex_int,0.005791,0.00569,0.024033,0.023143,0.024484,0.023237,0.0345,0.032155,0.026549,0.0309,0.022333,0.022263,0.022712,0.024408,0.026464,0.022038,0.023168,0.025989,0.023326,0.022631,0.022638,0.02489,0.01839,0.037505,0.025375,0.022015,0.025296,0.022191,0.029916,0.032441,0.022549,0.023943,0.02413,0.024787,0.022779,0.0246,0.024641,0.023856,0.024859,0.020177,0.023666,0.023095,0.024646,0.023204,0.024509,0.037095,0.022911,0.022885,0.025964,0.026355,0.023017,0.026526
